t,pair,gap_min,pile_gap_min,gap_1_2,gap_1_3,gap_2_3
108.050,2-3,0.6531,-1.0000,2.2297,1.7942,0.6531
108.100,2-3,0.6482,-1.0000,2.2372,1.7892,0.6482
108.150,2-3,0.6429,-1.0000,2.2433,1.7854,0.6429
108.200,2-3,0.6365,-1.0000,2.2487,1.7809,0.6365
108.250,2-3,0.6309,-1.0000,2.2537,1.7746,0.6309
108.300,2-3,0.6269,-1.0000,2.2581,1.7673,0.6269
108.350,2-3,0.6235,-1.0000,2.2644,1.7601,0.6235
108.400,2-3,0.6211,-1.0000,2.2723,1.7548,0.6211
108.450,2-3,0.6201,-1.0000,2.2800,1.7505,0.6201
108.500,2-3,0.6194,-1.0000,2.2863,1.7477,0.6194
108.550,2-3,0.6194,-1.0000,2.2916,1.7440,0.6194
108.600,2-3,0.6190,-1.0000,2.2954,1.7396,0.6190
108.650,2-3,0.6180,-1.0000,2.2984,1.7338,0.6180
108.700,2-3,0.6168,-1.0000,2.3022,1.7292,0.6168
108.750,2-3,0.6154,-1.0000,2.3080,1.7254,0.6154
108.800,2-3,0.6132,-1.0000,2.3146,1.7230,0.6132
108.850,2-3,0.6102,-1.0000,2.3179,1.7212,0.6102
108.900,2-3,0.6078,-1.0000,2.3232,1.7190,0.6078
108.950,2-3,0.6057,-1.0000,2.3240,1.7150,0.6057
109.000,2-3,0.6053,-1.0000,2.3268,1.7096,0.6053
109.050,2-3,0.6053,-1.0000,2.3271,1.7037,0.6053
109.100,2-3,0.6064,-1.0000,2.3325,1.7011,0.6064
109.150,2-3,0.6090,-1.0000,2.3348,1.6980,0.6090
109.200,2-3,0.6110,-1.0000,2.3364,1.6972,0.6110
109.250,2-3,0.6132,-1.0000,2.3368,1.6955,0.6132
109.300,2-3,0.6148,-1.0000,2.3359,1.6928,0.6148
109.350,2-3,0.6155,-1.0000,2.3339,1.6891,0.6155
109.400,2-3,0.6156,-1.0000,2.3326,1.6866,0.6156
109.450,2-3,0.6150,-1.0000,2.3332,1.6850,0.6150
109.500,2-3,0.6124,-1.0000,2.3345,1.6841,0.6124
109.550,2-3,0.6091,-1.0000,2.3352,1.6837,0.6091
109.600,2-3,0.6051,-1.0000,2.3352,1.6828,0.6051
109.650,2-3,0.6023,-1.0000,2.3346,1.6802,0.6023
109.700,2-3,0.5999,-1.0000,2.3335,1.6757,0.5999
109.750,2-3,0.5982,-1.0000,2.3343,1.6715,0.5982
109.800,2-3,0.5968,-1.0000,2.3374,1.6683,0.5968
109.850,2-3,0.5966,-1.0000,2.3397,1.6666,0.5966
109.900,2-3,0.5964,-1.0000,2.3409,1.6658,0.5964
109.950,2-3,0.5964,-1.0000,2.3407,1.6643,0.5964
110.000,2-3,0.5955,-1.0000,2.3392,1.6615,0.5955
110.050,2-3,0.5933,-1.0000,2.3370,1.6581,0.5933
110.100,2-3,0.5896,-1.0000,2.3355,1.6552,0.5896
110.150,2-3,0.5851,-1.0000,2.3362,1.6535,0.5851
110.200,2-3,0.5784,-1.0000,2.3384,1.6530,0.5784
110.250,2-3,0.5714,-1.0000,2.3410,1.6512,0.5714
110.300,2-3,0.5639,-1.0000,2.3431,1.6512,0.5639
110.350,2-3,0.5583,-1.0000,2.3449,1.6468,0.5583
110.400,2-3,0.5534,-1.0000,2.3460,1.6432,0.5534
110.450,2-3,0.5499,-1.0000,2.3493,1.6370,0.5499
110.500,2-3,0.5473,-1.0000,2.3546,1.6337,0.5473
110.550,2-3,0.5463,-1.0000,2.3598,1.6311,0.5463
110.600,2-3,0.5451,-1.0000,2.3634,1.6300,0.5451
110.650,2-3,0.5442,-1.0000,2.3662,1.6283,0.5442
110.700,2-3,0.5428,-1.0000,2.3681,1.6254,0.5428
110.750,2-3,0.5408,-1.0000,2.3693,1.6220,0.5408
110.800,2-3,0.5383,-1.0000,2.3718,1.6197,0.5383
110.850,2-3,0.5355,-1.0000,2.3766,1.6181,0.5355
110.900,2-3,0.5312,-1.0000,2.3819,1.6171,0.5312
110.950,2-3,0.5260,-1.0000,2.3867,1.6163,0.5260
111.000,2-3,0.5211,-1.0000,2.3902,1.6151,0.5211
111.050,2-3,0.5171,-1.0000,2.3930,1.6122,0.5171
111.100,2-3,0.5144,-1.0000,2.3953,1.6074,0.5144
111.150,2-3,0.5129,-1.0000,2.3989,1.6027,0.5129
111.200,2-3,0.5124,-1.0000,2.4051,1.5987,0.5124
111.250,2-3,0.5129,-1.0000,2.4103,1.5962,0.5129
111.300,2-3,0.5127,-1.0000,2.4146,1.5946,0.5127
111.350,2-3,0.5127,-1.0000,2.4174,1.5924,0.5127
111.400,2-3,0.5125,-1.0000,2.4191,1.5894,0.5125
111.450,2-3,0.5122,-1.0000,2.4198,1.5853,0.5122
111.500,2-3,0.5121,-1.0000,2.4215,1.5826,0.5121
111.550,2-3,0.5123,-1.0000,2.4251,1.5807,0.5123
111.600,2-3,0.5108,-1.0000,2.4290,1.5793,0.5108
111.650,2-3,0.5081,-1.0000,2.4314,1.5783,0.5081
111.700,2-3,0.5048,-1.0000,2.4328,1.5765,0.5048
111.750,2-3,0.5030,-1.0000,2.4332,1.5731,0.5030
111.800,2-3,0.5022,-1.0000,2.4327,1.5675,0.5022
111.850,2-3,0.5025,-1.0000,2.4333,1.5615,0.5025
111.900,2-3,0.5037,-1.0000,2.4385,1.5584,0.5037
111.950,2-3,0.5051,-1.0000,2.4403,1.5542,0.5051
112.000,2-3,0.5055,-1.0000,2.4443,1.5538,0.5055
112.050,2-3,0.5062,-1.0000,2.4445,1.5507,0.5062
112.100,2-3,0.5070,-1.0000,2.4444,1.5471,0.5070
112.150,2-3,0.5079,-1.0000,2.4433,1.5432,0.5079
112.200,2-3,0.5092,-1.0000,2.4431,1.5400,0.5092
112.250,2-3,0.5109,-1.0000,2.4451,1.5377,0.5109
112.300,2-3,0.5108,-1.0000,2.4469,1.5363,0.5108
112.350,2-3,0.5092,-1.0000,2.4481,1.5352,0.5092
112.400,2-3,0.5076,-1.0000,2.4485,1.5337,0.5076
112.450,2-3,0.5068,-1.0000,2.4481,1.5302,0.5068
112.500,2-3,0.5072,-1.0000,2.4471,1.5254,0.5072
112.550,2-3,0.5086,-1.0000,2.4478,1.5200,0.5086
112.600,2-3,0.5108,-1.0000,2.4502,1.5160,0.5108
112.650,2-3,0.5134,-1.0000,2.4531,1.5130,0.5134
112.700,2-3,0.5147,-1.0000,2.4544,1.5113,0.5147
112.750,2-3,0.5161,-1.0000,2.4543,1.5087,0.5161
112.800,2-3,0.5176,-1.0000,2.4529,1.5052,0.5176
112.850,2-3,0.5196,-1.0000,2.4501,1.5004,0.5196
112.900,2-3,0.5217,-1.0000,2.4482,1.4968,0.5217
112.950,2-3,0.5244,-1.0000,2.4480,1.4936,0.5244
113.000,2-3,0.5252,-1.0000,2.4474,1.4909,0.5252
113.050,2-3,0.5244,-1.0000,2.4457,1.4881,0.5244
113.100,2-3,0.5232,-1.0000,2.4432,1.4848,0.5232
113.150,2-3,0.5229,-1.0000,2.4393,1.4792,0.5229
113.200,2-3,0.5235,-1.0000,2.4347,1.4722,0.5235
113.250,2-3,0.5248,-1.0000,2.4314,1.4648,0.5248
113.300,2-3,0.5268,-1.0000,2.4295,1.4582,0.5268
113.350,2-3,0.5287,-1.0000,2.4276,1.4533,0.5287
113.400,2-3,0.5299,-1.0000,2.4242,1.4491,0.5299
113.450,2-3,0.5313,-1.0000,2.4199,1.4444,0.5313
113.500,2-3,0.5329,-1.0000,2.4138,1.4381,0.5329
113.550,2-3,0.5345,-1.0000,2.4071,1.4314,0.5345
113.600,2-3,0.5365,-1.0000,2.4002,1.4248,0.5365
113.650,2-3,0.5385,-1.0000,2.3952,1.4194,0.5385
113.700,2-3,0.5388,-1.0000,2.3896,1.4139,0.5388
113.750,2-3,0.5376,-1.0000,2.3835,1.4088,0.5376
113.800,2-3,0.5359,-1.0000,2.3761,1.4028,0.5359
113.850,2-3,0.5351,-1.0000,2.3683,1.3957,0.5351
113.900,2-3,0.5351,-1.0000,2.3589,1.3862,0.5351
113.950,2-3,0.5358,-1.0000,2.3515,1.3773,0.5358
114.000,2-3,0.5371,-1.0000,2.3447,1.3685,0.5371
114.050,2-3,0.5388,-1.0000,2.3386,1.3612,0.5388
114.100,2-3,0.5402,-1.0000,2.3309,1.3540,0.5402
114.150,2-3,0.5417,-1.0000,2.3227,1.3464,0.5417
114.200,2-3,0.5436,-1.0000,2.3124,1.3372,0.5436
114.250,2-3,0.5456,-1.0000,2.3015,1.3277,0.5456
114.300,2-3,0.5480,-1.0000,2.2902,1.3182,0.5480
114.350,2-3,0.5506,-1.0000,2.2807,1.3098,0.5506
114.400,2-3,0.5518,-1.0000,2.2718,1.3019,0.5518
114.450,2-3,0.5521,-1.0000,2.2616,1.2930,0.5521
114.500,2-3,0.5525,-1.0000,2.2516,1.2842,0.5525
114.550,2-3,0.5542,-1.0000,2.2399,1.2730,0.5542
114.600,2-3,0.5570,-1.0000,2.2282,1.2609,0.5570
114.650,2-3,0.5615,-1.0000,2.2170,1.2475,0.5615
114.700,2-3,0.5667,-1.0000,2.2071,1.2355,0.5667
114.750,2-3,0.5741,-1.0000,2.1985,1.2249,0.5741
114.800,2-3,0.5829,-1.0000,2.1871,1.2136,0.5829
114.852,2-3,0.5929,-1.0000,2.1736,1.2019,0.5929
114.900,2-3,0.6029,-1.0000,2.1593,1.1904,0.6029
114.950,2-3,0.6135,-1.0000,2.1433,1.1787,0.6135
115.000,2-3,0.6252,-1.0000,2.1271,1.1670,0.6252
115.050,2-3,0.6381,-1.0000,2.1118,1.1558,0.6381
115.100,2-3,0.6486,-1.0000,2.0981,1.1462,0.6486
115.150,2-3,0.6574,-1.0000,2.0821,1.1362,0.6574
115.200,2-3,0.6627,-1.0000,2.0673,1.1271,0.6627
115.250,2-3,0.6653,-1.0000,2.0506,1.1162,0.6653
115.302,2-3,0.6646,-1.0000,2.0318,1.1042,0.6646
115.350,2-3,0.6631,-1.0000,2.0185,1.0943,0.6631
115.400,2-3,0.6595,-1.0000,2.0032,1.0838,0.6595
115.450,2-3,0.6566,-1.0000,1.9893,1.0753,0.6566
115.500,2-3,0.6532,-1.0000,1.9740,1.0670,0.6532
115.550,2-3,0.6500,-1.0000,1.9594,1.0588,0.6500
115.600,2-3,0.6466,-1.0000,1.9428,1.0488,0.6466
115.650,2-3,0.6436,-1.0000,1.9267,1.0386,0.6436
115.700,2-3,0.6413,-1.0000,1.9100,1.0284,0.6413
115.750,2-3,0.6405,-1.0000,1.8954,1.0193,0.6405
115.800,2-3,0.6396,-1.0000,1.8800,1.0093,0.6396
115.850,2-3,0.6390,-1.0000,1.8658,0.9997,0.6390
115.900,2-3,0.6391,-1.0000,1.8497,0.9889,0.6391
115.950,2-3,0.6396,-1.0000,1.8318,0.9768,0.6396
116.000,2-3,0.6401,-1.0000,1.8141,0.9646,0.6401
116.050,2-3,0.6407,-1.0000,1.7958,0.9508,0.6407
116.100,2-3,0.6409,-1.0000,1.7799,0.9387,0.6409
116.150,2-3,0.6415,-1.0000,1.7626,0.9263,0.6415
116.200,2-3,0.6421,-1.0000,1.7459,0.9154,0.6421
116.250,2-3,0.6426,-1.0000,1.7271,0.9041,0.6426
116.300,2-3,0.6430,-1.0000,1.7079,0.8934,0.6430
116.350,2-3,0.6432,-1.0000,1.6885,0.8834,0.6432
116.400,2-3,0.6433,-1.0000,1.6677,0.8741,0.6433
116.450,2-3,0.6435,-1.0000,1.6494,0.8659,0.6435
116.500,2-3,0.6437,-1.0000,1.6300,0.8569,0.6437
116.550,2-3,0.6440,-1.0000,1.6122,0.8481,0.6440
116.600,2-3,0.6443,-1.0000,1.5924,0.8376,0.6443
116.650,2-3,0.6444,-1.0000,1.5733,0.8287,0.6444
116.700,2-3,0.6449,-1.0000,1.5514,0.8197,0.6449
116.750,2-3,0.6458,-1.0000,1.5319,0.8119,0.6458
116.800,2-3,0.6471,-1.0000,1.5115,0.8055,0.6471
116.850,2-3,0.6487,-1.0000,1.4935,0.8019,0.6487
116.900,2-3,0.6508,-1.0000,1.4747,0.8013,0.6508
116.950,2-3,0.6530,-1.0000,1.4578,0.8035,0.6530
117.000,2-3,0.6557,-1.0000,1.4395,0.8057,0.6557
117.050,2-3,0.6575,-1.0000,1.4221,0.8081,0.6575
117.100,2-3,0.6584,-1.0000,1.4042,0.8120,0.6584
117.150,2-3,0.6584,-1.0000,1.3890,0.8151,0.6584
117.200,2-3,0.6579,-1.0000,1.3739,0.8174,0.6579
117.250,2-3,0.6570,-1.0000,1.3586,0.8188,0.6570
117.300,2-3,0.6559,-1.0000,1.3443,0.8191,0.6559
117.350,2-3,0.6544,-1.0000,1.3283,0.8191,0.6544
117.400,2-3,0.6534,-1.0000,1.3129,0.8182,0.6534
117.450,2-3,0.6527,-1.0000,1.2968,0.8157,0.6527
117.500,2-3,0.6522,-1.0000,1.2827,0.8135,0.6522
117.550,2-3,0.6520,-1.0000,1.2679,0.8118,0.6520
117.600,2-3,0.6520,-1.0000,1.2545,0.8110,0.6520
117.650,2-3,0.6521,-1.0000,1.2405,0.8110,0.6521
117.700,2-3,0.6523,-1.0000,1.2257,0.8119,0.6523
117.750,2-3,0.6525,-1.0000,1.2116,0.8133,0.6525
117.800,2-3,0.6527,-1.0000,1.1969,0.8161,0.6527
117.850,2-3,0.6529,-1.0000,1.1840,0.8182,0.6529
117.900,2-3,0.6532,-1.0000,1.1705,0.8199,0.6532
117.950,2-3,0.6533,-1.0000,1.1582,0.8209,0.6533
118.000,2-3,0.6534,-1.0000,1.1447,0.8213,0.6534
118.050,2-3,0.6534,-1.0000,1.1319,0.8214,0.6534
118.100,2-3,0.6534,-1.0000,1.1174,0.8208,0.6534
118.150,2-3,0.6534,-1.0000,1.1045,0.8194,0.6534
118.200,2-3,0.6533,-1.0000,1.0914,0.8184,0.6533
118.250,2-3,0.6532,-1.0000,1.0798,0.8180,0.6532
118.300,2-3,0.6530,-1.0000,1.0675,0.8181,0.6530
118.350,2-3,0.6529,-1.0000,1.0553,0.8190,0.6529
118.400,2-3,0.6527,-1.0000,1.0443,0.8203,0.6527
118.450,2-3,0.6527,-1.0000,1.0311,0.8223,0.6527
118.500,2-3,0.6526,-1.0000,1.0190,0.8246,0.6526
118.550,2-3,0.6525,-1.0000,1.0066,0.8267,0.6525
118.600,2-3,0.6525,-1.0000,0.9943,0.8284,0.6525
118.650,2-3,0.6525,-1.0000,0.9815,0.8296,0.6525
118.700,2-3,0.6525,-1.0000,0.9692,0.8302,0.6525
118.750,2-3,0.6525,-1.0000,0.9553,0.8303,0.6525
118.800,2-3,0.6525,-1.0000,0.9417,0.8300,0.6525
118.850,2-3,0.6525,-1.0000,0.9277,0.8294,0.6525
118.900,2-3,0.6526,-1.0000,0.9157,0.8292,0.6526
118.950,2-3,0.6526,-1.0000,0.9035,0.8294,0.6526
119.000,2-3,0.6527,-1.0000,0.8927,0.8301,0.6527
119.050,2-3,0.6527,-1.0000,0.8812,0.8314,0.6527
119.100,2-3,0.6528,-1.0000,0.8706,0.8333,0.6528
119.150,2-3,0.6529,-1.0000,0.8589,0.8360,0.6529
119.200,2-3,0.6531,-1.0000,0.8483,0.8383,0.6531
119.250,2-3,0.6532,-1.0000,0.8387,0.8401,0.6532
119.300,2-3,0.6534,-1.0000,0.8287,0.8416,0.6534
119.350,2-3,0.6535,-1.0000,0.8193,0.8425,0.6535
119.400,2-3,0.6536,-1.0000,0.8100,0.8429,0.6536
